userID,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
332,A010401,A010402,A010302,A010404,A011004,A010608,A010403,A020302,C030401,A010101
333,A010402,A010404,A010401,A010403,A010302,C030901,A010501,C030401,A010608,C170206
334,A010401,A010402,A010302,A010404,A010608,A011004,A010101,A020302,A010403,A010501
335,A010402,A010404,A010401,A010302,A010403,A010644,A010608,A040224,A040222,A040902
336,B430101,B100305,B380404,B200801,B740101,B140103,B100504,B051005,B380303,B050501
337,A010401,A020302,A010402,A010404,A010302,A010501,A011004,A010608,A010403,A010201
338,B100305,B200801,B740101,B430101,B140103,B100504,B140101,B890103,B380404,B140102
339,B380303,B210802,B051005,B521301,B050117,B480401,B010102,B010106,B100502,B430101
340,A010302,A011004,A010401,A020302,A010402,A010608,A010404,A010613,A011001,A010603
341,A010401,A010402,A020302,A010404,A010302,A010403,A010644,A010608,A011004,A010501
342,B050101,B380404,B051005,B380303,B100504,B520503,B480401,B670402,B100502,B521301
343,A010404,A010401,A010403,A010402,A010613,A010302,A010710,A010608,A010644,A011004
344,A010402,A010401,A010404,A010302,A010608,A010403,A011004,A010501,A010201,A010101
345,A010302,A010404,A010401,A010403,A010402,A010644,A010608,A010607,A010501,A040902
346,A010404,A010302,A010401,A010402,A010501,A010710,A010608,A010403,A010602,A011001
347,B100305,A020302,B150102,A010103,A010401,A010302,A010402,A010403,A010404,A011004
348,C030401,C030901,C150101,C150405,C070101,C010206,C150301,C150302,C150401,C080201
349,A011004,A010608,B370904,B080102,B370906,A010607,A010901,A010404,A010302,A010205
350,A010404,A010402,A010302,A010401,A010403,A010608,A010101,A011004,A010501,A010201
351,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010902
352,A040902,A040502,A040601,A040302,A010201,A080103,A080111,A010402,A010404,A010501
353,B100305,B740101,B140103,B100504,B670402,B051005,B100501,B060703,B790405,B430101
354,B740101,B140103,B100305,B200801,B430101,B100504,B140102,B140101,B140202,B380404
355,A010401,A010644,B051005,B150202,A010902,B150102,A010602,B740101,B100305,A040302
356,A010602,A040224,A010644,A060114,A040229,A010630,A030101,A040601,A010302,A010401
357,C030901,C030401,C070101,C150101,C150405,C080201,C150301,C010110,C010206,C010104
358,A010401,A010402,A020302,A010302,A010404,A010608,A011004,A010403,A010101,A010501
359,B380404,B100305,B051005,B100502,B480401,B050117,B430101,B100501,B140103,B740101
360,B210802,B740101,B100504,B200801,B380404,B430101,B140103,B100305,B521301,B100502
361,A010402,A010404,B380201,A010501,B910103,B010102,A010644,A010401,A010302,A040902
362,B100305,B140103,B100504,B200801,B380404,B100502,B100301,B051005,B740101,B430101
363,A010402,A010404,A010302,A010401,A010608,A010403,A010501,A010201,A020302,A010101
364,B740101,B140103,B100305,B430101,B200801,B100504,B140102,B140101,B890103,B110203
365,A010402,A010404,A010401,A010403,A010302,A010608,B210802,A010501,A011004,A010101
366,B380404,B160201,B200302,B740501,B200402,B040101,B080601,B740101,B100305,B140103
367,A010404,A010402,A010302,A010608,A010401,A010403,A010101,A010501,A011004,A010201
368,A010401,A010402,A010404,A010302,A011004,A010101,A020302,A010608,A010403,C030901
369,A030101,A030102,A030111,A030109,A040224,A060167,A030113,A010302,A020302,A030110
370,B100305,B740101,B200801,B100504,B521301,B051005,B140103,B430101,B100101,B890104
371,B740101,B100305,B140103,B200801,B430101,B100504,B380404,B890103,B140101,B140102
372,B100305,B140103,B670402,B050101,B050503,B890104,B650204,B910204,B650202,B380403
373,A010401,A010402,A010302,A010404,A020302,A010608,A011004,A010403,A010644,A010613
374,A010403,A020302,A010501,A040224,A010644,A010402,A040222,A010404,A010401,A010302
375,A020302,A010613,A010644,A040214,A040302,A010653,A050301,B900103,A010401,A010402
376,C150401,C110301,C070101,C110203,C110101,C150405,C150101,C110202,C030401,C070201
377,A010402,A010201,A010644,A040302,A010404,A010401,A010302,A010403,A010501,A010608
378,C030401,C170206,C170701,A090602,A020306,A030109,A030103,A090305,C030901,C070101
379,A010401,A010302,A010402,A010608,A010404,A011004,A010101,A010403,A020302,A010902
380,C030401,C030901,C150101,C150405,C070101,C150301,C010206,C150302,C080201,C150401
381,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A020302
382,A010401,A010402,A010404,A010302,A010608,A020302,A011004,A010403,A010501,A010101
383,A010401,A010402,A010302,A010404,A010403,A020302,A011004,A010608,A010613,A010501
384,B140103,B100305,B740101,B430101,B140101,B140102,B100504,B380404,B100502,B200801
385,B740101,B100305,B200801,B380303,B140202,B480401,B140103,B150102,B430101,B890104
386,A010402,A010401,A010404,A010302,A010608,A011004,A010403,A010101,A010501,A010201
387,C010206,C010110,C070101,C110101,C030404,C010101,C030208,C070202,C030401,C030901
388,A010644,A020302,A040902,A010603,A040502,A010606,A040215,A080103,A010401,A010402
389,B430101,B380303,B050101,B140103,B210802,B380404,B051005,B100504,B740101,B100305
390,B100305,B140101,B480401,B051005,B521301,B050117,B460305,B140103,B010207,B470105
391,A020302,A010401,A010644,A010402,A011004,A010302,A010608,A010404,A040601,A010403
392,A010607,A010653,A010619,B100801,A011004,A010603,A011001,A010902,A010601,A010302
393,A010401,A010402,A010302,A020302,A010404,A010608,A010403,A011004,A010501,A010644
394,A010404,A010402,A010302,A010608,A010401,A010403,A011004,A010201,A010101,A010501
395,B140103,B740101,B430101,B200801,B100504,B140101,B100305,B110203,B140102,B380404
396,A010404,A010401,A010302,A010402,A010608,A010403,A010613,B670202,B760501,A011004
397,B140103,B740101,B100305,B200801,B100504,B430101,B140101,B140102,B140202,B210802
398,A010401,A010402,A010302,A010404,A020302,A010403,A010501,A010608,A010644,A010201
399,A020302,A040224,A040902,A030103,A080103,A010401,A010302,A010402,A010404,A010403
400,A010402,A010404,A010302,A010401,A010608,A010403,A010501,A010101,A010201,A020302
401,A040503,A041003,A040502,A060114,A090602,A050501,A030109,A040228,A050208,A040902
402,A010401,A010402,A010302,A010404,A010608,A011004,A010403,A010101,A020302,A010902
403,B100504,B430101,B200801,B100502,B470104,B100305,B140103,B740101,A010613,B210802
404,A010402,A010403,A010613,A020302,A010404,A010201,A010401,A010302,A040224,A010602
405,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A020302,A010501
406,B050101,B430101,B051005,B890103,B380303,B480301,B670402,B100301,B521301,B010102
407,A020302,A010401,A010402,A010302,A010404,A010403,A010608,A011004,A040224,A010501
408,A060242,A010512,A060204,A080106,A010401,A010402,A010302,A010404,A010403,A020302
409,A010402,A010201,A010101,A020302,A010601,A010404,A010602,A010401,A010302,A010608
410,B740101,B100305,B430101,B140103,B200801,B890103,B100504,B380404,B140101,B140202
411,A010404,A010302,A010402,A010608,A010401,A010403,A010101,A011004,A010501,A010201
412,A010401,A010402,A010302,A010404,C030401,C030901,A011004,A010608,A010403,A020302
413,A010401,A010402,A010302,A010404,A010608,A011004,A010403,A020302,A010501,A010101
414,A010402,A010404,A010401,A010608,A010302,A010403,A010644,A040902,A040224,A010501
415,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B380404
416,A020302,A010401,A010302,A010402,A010644,A040601,A011004,A010404,A010613,A090101
417,A010601,A010403,A020302,A010602,A090201,A030110,A090102,A010611,A090404,A030113
418,B200801,B210802,B900103,B740102,B470104,B290301,B740503,B740402,B460301,B290305
419,A010402,A010401,A010501,A010201,A010404,A010302,A020302,A010608,A040224,A010403
420,A010401,A010402,A010302,A010404,A010403,A020302,A011004,A010608,A010613,A010501
421,B060501,B080202,B270402,A010404,A010302,A010402,A010401,A011004,A010608,A010101
422,A010401,A010402,A011004,A010613,A010404,A010302,A010608,A010644,A010403,A010101
423,A010404,A010402,A010302,A010401,A010608,A010101,A010403,A011004,A010501,A010201
424,C120601,C120101,C030401,C030901,C150101,C120501,C120201,C120202,C070101,C150405
425,B100305,B140103,B100301,B050101,B730401,B300301,B050112,B740101,B430101,B140101
426,A010401,A010402,A010302,A010404,A010608,A011004,A010403,A010101,A020302,A010501
427,A010404,A010402,A010302,A010401,A010608,A010403,A010101,A011004,A010501,A010202
428,A010401,A010402,A010404,A010302,A020302,A010608,A011004,A010403,A010501,A010101
429,A010404,A010402,A010401,A010302,A010501,A010608,A010201,A010403,A010613,A010101
430,A010302,A010402,A010401,A010608,A010404,A010501,A011004,A010403,A010613,A010902
431,C020101,C020202,C020203,C160107,C130206,C030404,A010613,A040224,A010603,A090101
432,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A010501
433,A010602,A010601,A011001,A010603,A010404,A010302,A010401,A020302,A010402,A010403
434,A010404,A010402,A010608,A010302,A010401,A010101,A010403,A010501,A011004,A010201
435,A010402,A010404,A010401,A010608,A010403,A010501,A010302,A010201,A010202,A010101
436,A010644,A020302,A040902,A040601,A030109,A010614,A010401,A010402,A010302,A010403
437,C030401,C030901,C150101,C070101,C150405,C010206,C150301,C150401,C080201,C150302
438,A020302,A010401,A010402,A010302,A010404,A011004,A010403,A010644,A010608,A010613
439,C030901,C150101,C030401,C150405,C070101,C080201,C170206,C170701,C010104,C150302
440,A010401,A010402,A010302,A020302,A010404,A010608,A011004,A010403,A010644,A010613
441,A010401,A010402,A010302,A011004,A010608,A010404,A020302,A010101,A010403,A040224
442,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B110203,B140102,B380404
443,A010402,A010403,A010644,A010613,A010401,A040902,A010404,A010302,A010614,A050501
444,A010401,A010403,A020302,A010601,A010602,A010402,A011001,A010607,A010603,A010302
445,B140103,B140101,B740101,B140201,B140102,B080601,B100305,B141505,B430101,B200801
446,B380303,B050101,B430101,B210802,B051005,B010106,B521301,B010102,B050117,B910107
447,A010402,A010404,A010401,A010501,A010302,A010710,A010608,A010613,A010403,A010202
448,A010402,A010403,A010644,A040902,A040302,A040502,A020701,A010401,A010404,A010302
449,B050101,B380303,B051005,B521301,B050117,B480401,B520503,B790310,B430101,B380404
450,A010401,A020302,A010644,A090101,A040902,A010402,C010110,C010103,A010302,A010403
451,B140201,B050501,B740503,A010627,A090201,B330503,B140202,B521301,B650202,B200801
452,C030401,C030901,C030204,C030208,C010206,C030310,C030404,C070101,C080201,C150405
453,A010401,A010402,A010302,A010404,A011004,A010608,A010403,A010101,A020302,A010501
454,B740101,B140103,B100305,B430101,B200801,B100504,B380404,B140101,B890103,B140102
455,A010302,C010214,A010402,C110601,C130302,A011004,A020302,A010401,A010404,A010710
456,C030401,C150405,C030901,C150101,C150301,C150302,C070101,C080201,C150401,C010206
457,C030901,C030401,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302
458,B380303,B100504,B520503,B100502,B050117,B380406,B790310,B380203,B910103,B810301
459,A010404,A010402,A010401,A010302,A010608,A011004,A010403,A010101,A010501,A010902
460,A010401,A010402,A010302,A010404,A010608,A011004,A010403,A010101,A010501,A020302
461,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010501,A010613
462,A010401,A010402,A010404,A010302,A020302,A011004,A010403,A010608,A010501,A010201
463,A010402,A010401,A010404,A010608,A010302,A010403,A011004,A010501,A020302,A010101
464,B140103,B210802,B200801,B160201,B100305,B740101,B430101,B140101,B150102,B140102
465,B140103,B210802,B140102,B200801,B740101,B430101,B100305,B140101,B100301,B140203
466,A010302,A010401,A010201,A010101,A010402,A010404,A010608,A010403,A030109,A010501
467,B740101,B140103,B100305,B430101,B200801,B100504,B140102,B380404,B890103,B140101
468,A010401,A010402,A010404,A010302,A010608,A010403,A010501,A011004,A010101,A010201
469,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A010501
470,B430101,B140103,B740101,B200801,B100305,B100504,B380404,B140102,B140101,B110203
471,A010302,A010401,A010403,A010402,A011004,A010201,A010404,A010608,A010501,A010646
472,B140103,B100305,B430101,B140101,B140102,B100504,B380404,B740101,B051005,B050101
473,B740101,B100305,B140103,B430101,B670402,B380404,B890103,B100502,B200801,B140101
474,B140103,B140101,B910201,B100504,B210802,B380303,B050117,B470104,B890102,B110203
475,B140103,B740101,B100305,B200801,B100504,B430101,B140102,B140101,B140202,B140203
476,C030901,C030401,C030404,C030104,C010104,C010110,C080201,C010206,C030310,C070101
477,B140503,B260702,A020302,A090101,A060108,A040601,A010201,A090602,A020105,A060173
478,A020302,A010403,A040214,A040302,A020701,A080106,A010402,A010401,A010302,A010404
479,B140103,B100305,B740101,B200801,B100504,B430101,B140102,B890103,B140101,B140202
480,A020302,A010403,A010644,A020303,A010646,A040302,A010801,A010401,A010402,A010302
481,A010302,A011004,A010101,A010613,A020302,A010404,A010608,A010401,A010402,A010901
482,B740101,B140101,B140201,B380404,B140202,B140301,B140103,B050101,B380406,B150402
483,A010402,A010401,A010404,A010302,A010608,A011004,A010403,A010101,A010501,A010201
484,A010401,A010402,A010404,A010302,A010608,A011004,A010403,A020302,A010501,A010201
485,A010302,A010404,A011004,A010613,A010402,A010401,A010608,A010646,A040214,A010403
486,A010402,A010401,A010201,A010202,A010404,A010302,A010602,A040902,A010403,A010608
487,B740101,B100305,B430101,B380404,B100504,B890103,B670402,B050101,B380303,B051005
488,C030401,C030901,C150405,C150101,C080201,C150301,C070101,C150302,C010206,C150401
489,A010302,A010403,A010404,A011004,A010402,A010608,A010401,A010902,A010201,A010101
490,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A020302
491,C030401,C150101,C030901,C150405,C070101,C150301,C150401,C010206,C150302,C080201
492,A010401,A010402,A010404,A010302,A020302,A010608,A011004,A010403,A010501,A010101
493,B100305,B100504,B140101,B140103,B740101,B050101,B430101,B210802,B670402,B100301
494,A010401,A010402,A010404,A010302,A010608,A010403,A011004,A010101,A010501,A010201
495,C150101,C070101,C030901,C030401,C150302,C150301,C150405,C070202,C170701,C080201
496,A010401,A010402,A010404,A010302,A010608,A011004,A010403,A010101,A010501,A010201
497,B430101,B140103,B740101,B200801,B100504,B380303,B100305,B050101,B210802,B890103
498,B100305,B740101,B200801,B100504,B670402,B890103,B140103,B470104,B430101,B210802
499,B100305,B200801,B140103,B740101,B430101,B380404,B100504,B140101,B890103,B051005
500,A010608,A010302,A010404,A010101,A010401,A010402,C030901,A010501,A010902,C030401
501,A020302,A010644,A060114,A010401,A040224,A060166,A010402,A010302,A030101,A040302
502,A010404,A010302,A010401,A010403,A010402,A010608,A010501,C030401,A010101,A010902
503,C030401,C030901,C150405,C080201,C070101,C150101,C030404,C010104,C010110,C150301
504,A020302,A010401,A010644,A010402,A010302,A010602,A040601,A010404,A090101,A040222
505,A010402,A010403,A010501,A010404,A010401,A020302,A010302,B210802,B110302,A010608
506,B740101,B140103,B100305,B200801,B430101,B140101,B100504,B140102,B380404,B890103
507,A010401,A010402,A010404,A010302,A010608,A011004,A010403,A010101,A010501,A010902
508,A010401,A010402,A020302,A010404,A010302,A010608,A010403,A010501,A011004,A010613
509,A010404,A010402,A010302,A010401,A010608,A010403,A010101,A010501,A010201,A010710
510,A010401,A010402,A020302,A010302,A010404,A010608,A011004,A010403,A010644,A010501
511,B140103,B380404,B200801,B051005,B050101,B140102,B380303,B100501,B100305,B050117
512,B740101,B430101,B100305,B200801,B100504,B140103,B890103,B380404,B110203,B051005
513,A010401,A020302,A010402,A010302,A010404,A010644,A010613,A010608,A011004,A010403
514,B380404,B100305,B100504,B050101,B051005,B380303,B890103,B100301,B100501,B430101
515,A010402,A010404,A010401,A010403,A010501,A010302,A011004,A020302,A010608,A010202
516,B430101,B740101,B140103,B380404,B050101,B380303,B890103,B051005,B100305,B200801
517,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010501
518,A010402,A020302,B050503,B050110,A090101,A040902,A010602,A040214,B051005,A090102
519,A010604,A020501,A040901,A010103,A010623,A040254,A040217,B521301,A010602,A010601
520,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A020302,A010101,A010902
521,B210802,A010404,B380303,A010302,A010401,B200801,B050101,A010403,B100301,B140103
522,B100305,B740101,B200801,B100504,B140102,B140103,B100301,B430101,B140101,B210802
523,C030401,C030901,C030404,C030104,C080201,C030310,C030105,C030303,C030301,C170701
524,B140103,B740101,B430101,B100305,B140101,B210802,B100504,B140102,B200801,B110203
525,A010404,A010302,A010402,A010608,A010401,A010501,A010201,A010902,A010101,A010403
526,C030901,C030401,C070101,A010302,C010110,C010206,A010404,C070102,A010403,C010104
527,C120601,C120101,C150101,C170701,C030401,C150405,C030901,C070101,C110301,C120201
528,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140202,B140102,B890103
529,A010402,A010404,A010201,A010613,A010302,A010401,A040224,A040902,A040302,A010608
530,A010401,A010302,A010402,A011004,A010608,A010404,A010403,A020302,A010602,A010902
531,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A010902,A020302
532,A010401,A010402,A020302,A010404,A010302,A010608,A011004,A010403,A010501,A010644
533,B740101,B100305,B140101,B200801,B140103,B480301,B140201,B380406,B430101,B150401
534,A010401,A010302,A010501,A010402,A010201,A010404,A010613,A040224,A010608,A010403
535,A020302,A010401,A010402,A010302,A040601,A010613,A060114,A010404,A090101,A010644
536,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010613
537,B140103,B740101,B100305,B200801,B100504,B140101,B430101,B140102,B890103,B140202
